Date,Altitude,Latitude,Longitude,ETo,Rn,Rs,max_temp,min_temp,mean_temp,max_RH,min_RH,mean_RH,U2,n/N,rainfall
11/28/1961,18.288,38°32',121°46',22.00,68.40,155.00,51.00,35.00,43.00,100.00,87.00,93.50,110.00,0.15,0.36
11/29/1961,18.288,38°32',121°46',5.00,-23.70,57.00,55.00,43.00,49.00,100.00,82.00,91.00,263.00,0.18,0.98
11/30/1961,18.288,38°32',121°46',19.00,51.40,134.00,58.00,53.00,55.50,100.00,87.00,93.50,232.00,0.00,0.44
12/1/1961,18.288,38°32',121°46',34.00,-12.00,36.00,56.00,49.00,52.50,100.00,86.00,93.00,244.00,0.02,1.88
12/2/1961,18.288,38°32',121°46',33.00,43.60,120.00,58.00,44.00,51.00,100.00,65.00,82.50,75.00,0.04,0.10
12/3/1961,18.288,38°32',121°46',47.00,78.60,248.00,57.00,39.00,48.00,100.00,60.00,80.00,96.00,1.00,
12/4/1961,18.288,38°32',121°46',40.00,,265.00,59.00,39.00,49.00,100.00,50.00,75.00,26.00,0.30,
12/5/1961,18.288,38°32',121°46',14.00,36.30,114.00,50.00,34.00,42.00,100.00,100.00,100.00,52.00,0.00,
12/6/1961,18.288,38°32',121°46',66.00,33.40,256.00,58.00,35.00,46.50,100.00,30.00,65.00,147.00,0.56,
12/7/1961,18.288,38°32',121°46',28.00,41.10,228.00,51.00,30.00,40.50,100.00,44.00,72.00,10.00,0.82,
12/8/1961,18.288,38°32',121°46',77.00,48.40,262.00,58.00,34.00,46.00,87.00,25.00,56.00,234.00,0.56,
12/9/1961,18.288,38°32',121°46',41.00,-1.80,240.00,49.00,25.00,37.00,100.00,33.00,66.50,41.00,1.00,
12/10/1961,18.288,38°32',121°46',33.00,13.00,170.00,47.00,30.00,38.50,35.00,32.00,33.50,146.00,0.68,
12/11/1961,18.288,38°32',121°46',48.00,26.00,257.00,48.00,32.00,40.00,100.00,16.00,58.00,38.00,0.97,
12/12/1961,18.288,38°32',121°46',33.00,38.90,226.00,47.00,29.00,38.00,96.00,27.00,61.50,9.00,0.72,
12/13/1961,18.288,38°32',121°46',11.00,-8.70,71.00,42.00,32.00,37.00,98.00,62.00,80.00,8.00,0.16,
12/14/1961,18.288,38°32',121°46',40.00,59.00,229.00,52.00,30.00,41.00,99.00,34.00,66.50,57.00,0.84,
12/15/1961,18.288,38°32',121°46',15.00,0.00,114.00,48.00,28.00,38.00,100.00,58.00,79.00,20.00,0.87,
12/16/1961,18.288,38°32',121°46',34.00,56.80,249.00,56.00,42.00,49.00,100.00,35.00,67.50,169.00,0.70,0.06
12/17/1961,18.288,38°32',121°46',11.00,-22.80,64.00,49.00,33.00,41.00,100.00,82.00,91.00,109.00,0.00,0.03
12/18/1961,18.288,38°32',121°46',0.00,13.80,76.00,49.00,38.00,43.50,100.00,100.00,100.00,69.00,0.00,0.10
12/19/1961,18.288,38°32',121°46',23.00,49.50,95.00,57.00,45.00,51.00,100.00,76.00,88.00,136.00,0.03,
12/20/1961,18.288,38°32',121°46',20.00,17.40,119.00,59.00,43.00,51.00,100.00,76.00,88.00,175.00,0.32,0.03
12/21/1961,18.288,38°32',121°46',61.00,15.60,205.00,59.00,35.00,47.00,81.00,30.00,55.50,184.00,0.51,
12/22/1961,18.288,38°32',121°46',47.00,37.60,266.00,59.00,32.00,45.50,100.00,31.00,65.50,39.00,0.85,
12/23/1961,18.288,38°32',121°46',33.00,61.50,242.00,61.00,34.00,47.50,100.00,45.00,72.50,28.00,0.62,0.01
12/24/1961,18.288,38°32',121°46',0.00,33.60,100.00,46.00,39.00,42.50,100.00,100.00,100.00,3.00,0.00,0.01
12/25/1961,18.288,38°32',121°46',13.00,12.90,76.00,45.00,41.00,43.00,100.00,100.00,100.00,4.00,0.00,
12/26/1961,18.288,38°32',121°46',19.00,67.00,203.00,53.00,36.00,44.50,49.00,29.00,39.00,4.00,0.32,
12/27/1961,18.288,38°32',121°46',21.00,19.20,93.00,45.00,41.00,43.00,100.00,23.00,61.50,1.00,0.00,
12/28/1961,18.288,38°32',121°46',12.00,-0.30,54.00,43.00,38.00,40.50,100.00,50.00,75.00,3.00,0.00,
12/29/1961,18.288,38°32',121°46',17.00,-1.50,52.00,41.00,37.00,39.00,100.00,42.00,71.00,16.00,0.00,
12/30/1961,18.288,38°32',121°46',7.00,2.40,60.00,39.00,34.00,36.50,100.00,46.00,73.00,6.00,0.00,
12/31/1961,18.288,38°32',121°46',10.00,,59.00,40.00,36.00,38.00,100.00,34.00,67.00,18.00,0.00,
1/1/1962,18.288,38°32',121°46',17.00,36.70,142.00,47.00,36.00,41.50,100.00,79.00,89.50,5.00,0.00,
1/2/1962,18.288,38°32',121°46',0.00,28.80,55.00,40.00,36.00,38.00,100.00,100.00,100.00,27.00,0.00,0.01
1/3/1962,18.288,38°32',121°46',0.00,50.80,63.00,41.00,29.00,35.00,100.00,87.00,93.50,47.00,0.00,
1/4/1962,18.288,38°32',121°46',34.00,99.50,258.00,54.00,27.00,40.50,,,,1.00,0.92,
1/5/1962,18.288,38°32',121°46',11.00,63.70,96.00,42.00,29.00,35.50,100.00,100.00,100.00,17.00,0.06,
1/6/1962,18.288,38°32',121°46',23.00,92.20,172.00,54.00,35.00,44.50,100.00,63.00,81.50,38.00,0.28,
1/7/1962,18.288,38°32',121°46',19.00,91.90,162.00,48.00,35.00,41.50,100.00,85.00,92.50,38.00,0.01,
1/8/1962,18.288,38°32',121°46',110.00,88.10,300.00,76.00,34.00,55.00,100.00,10.00,55.00,154.00,0.78,
1/9/1962,18.288,38°32',121°46',45.00,95.70,274.00,60.00,39.00,49.50,100.00,40.00,70.00,128.00,0.69,
1/10/1962,18.288,38°32',121°46',109.00,47.00,288.00,65.00,34.00,49.50,62.00,11.00,36.50,144.00,0.96,
1/11/1962,18.288,38°32',121°46',45.00,76.00,252.00,61.00,34.00,47.50,91.00,16.00,53.50,27.00,1.00,0.01
1/12/1962,18.288,38°32',121°46',6.00,7.60,53.00,44.00,28.00,36.00,100.00,100.00,100.00,65.00,,0.24
1/13/1962,18.288,38°32',121°46',50.00,106.80,301.00,50.00,30.00,40.00,100.00,34.00,67.00,151.00,0.89,
1/14/1962,18.288,38°32',121°46',37.00,53.70,296.00,50.00,26.00,38.00,100.00,34.00,67.00,36.00,1.00,
1/15/1962,18.288,38°32',121°46',40.00,82.80,297.00,52.00,23.00,37.50,100.00,30.00,65.00,87.00,1.00,
1/16/1962,18.288,38°32',121°46',30.00,79.20,286.00,51.00,27.00,39.00,100.00,36.00,68.00,21.00,1.00,
1/17/1962,18.288,38°32',121°46',32.00,80.70,263.00,55.00,36.00,45.50,,,,53.00,0.84,
1/18/1962,18.288,38°32',121°46',15.00,15.80,44.00,50.00,45.00,47.50,100.00,78.00,89.00,221.00,,0.01
1/19/1962,18.288,38°32',121°46',,39.90,37.00,50.00,34.00,42.00,100.00,36.00,68.00,360.00,,0.79
1/20/1962,18.288,38°32',121°46',53.00,74.00,304.00,50.00,25.00,37.50,100.00,28.00,64.00,172.00,0.92,
1/21/1962,18.288,38°32',121°46',54.00,48.10,199.00,33.00,25.00,29.00,47.00,41.00,44.00,443.00,0.18,
1/22/1962,18.288,38°32',121°46',64.00,52.50,314.00,44.00,36.00,40.00,25.00,21.00,23.00,474.00,0.99,
1/23/1962,18.288,38°32',121°46',53.00,58.40,291.00,55.00,22.00,38.50,100.00,57.00,78.50,152.00,1.00,
1/24/1962,18.288,38°32',121°46',30.00,137.10,304.00,52.00,24.00,38.00,100.00,66.00,83.00,71.00,1.00,
1/25/1962,18.288,38°32',121°46',28.00,,264.00,49.00,26.00,37.50,100.00,69.00,84.50,52.00,1.00,
1/26/1962,18.288,38°32',121°46',24.00,86.00,218.00,31.00,53.00,42.00,100.00,68.00,84.00,39.00,0.84,
1/27/1962,18.288,38°32',121°46',43.00,117.30,318.00,68.00,29.00,48.50,100.00,60.00,80.00,87.00,1.00,
1/28/1962,18.288,38°32',121°46',36.00,121.80,311.00,65.00,31.00,48.00,100.00,64.00,82.00,22.00,1.00,
1/29/1962,18.288,38°32',121°46',35.00,104.00,264.00,68.00,31.00,49.50,23.00,62.00,42.50,21.00,0.83,
1/30/1962,18.288,38°32',121°46',46.00,114.60,275.00,66.00,32.00,49.00,19.00,60.00,39.50,49.00,0.76,
1/31/1962,18.288,38°32',121°46',47.00,145.90,315.00,66.00,37.00,51.50,19.00,60.00,39.50,64.00,0.44,
2/1/1962,18.288,38°32',121°46',28.00,136.40,213.00,55.00,34.00,44.50,100.00,57.00,78.50,49.00,0.33,
2/2/1962,18.288,38°32',121°46',31.00,149.70,251.00,55.00,33.00,44.00,100.00,65.00,82.50,40.00,0.32,
2/3/1962,18.288,38°32',121°46',33.00,88.80,240.00,57.00,38.00,47.50,100.00,55.00,77.50,68.00,0.34,
2/4/1962,18.288,38°32',121°46',17.00,74.50,134.00,48.00,38.00,43.00,100.00,90.00,95.00,76.00,0.00,
2/5/1962,18.288,38°32',121°46',16.00,89.40,92.00,42.00,38.00,40.00,100.00,92.00,96.00,84.00,0.00,
2/6/1962,18.288,38°32',121°46',,85.60,133.00,52.00,41.00,46.50,100.00,81.00,90.50,203.00,0.00,
2/7/1962,18.288,38°32',121°46',76.00,-56.60,236.00,63.00,48.00,55.50,,,,303.00,0.18,
2/8/1962,18.288,38°32',121°46',37.00,-115.20,210.00,60.00,50.00,55.00,100.00,78.00,89.00,300.00,0.20,
2/9/1962,18.288,38°32',121°46',,,51.00,57.00,52.00,54.50,100.00,98.00,99.00,266.00,0.00,
2/10/1962,18.288,38°32',121°46',,,80.00,56.00,48.00,52.00,100.00,93.00,96.50,114.00,0.00,
2/11/1962,18.288,38°32',121°46',,-45.20,248.00,59.00,47.00,53.00,100.00,55.00,77.50,173.00,0.32,
2/12/1962,18.288,38°32',121°46',,-8.40,67.00,52.00,48.00,50.00,100.00,84.00,92.00,243.00,0.07,
2/13/1962,18.288,38°32',121°46',,,88.00,53.00,48.00,50.50,100.00,100.00,100.00,237.00,0.00,
2/14/1962,18.288,38°32',121°46',,112.10,57.00,57.00,48.00,52.50,100.00,85.00,92.50,243.00,0.00,
2/15/1962,18.288,38°32',121°46',,116.30,243.00,59.00,45.00,52.00,,,,276.00,0.33,
2/16/1962,18.288,38°32',121°46',,-60.80,282.00,57.00,37.00,47.00,100.00,48.00,74.00,158.00,0.58,
2/17/1962,18.288,38°32',121°46',66.00,136.70,314.00,56.00,44.00,50.00,,,,86.00,0.89,
2/18/1962,18.288,38°32',121°46',,188.40,130.00,52.00,43.00,47.50,100.00,74.00,87.00,220.00,0.06,
2/19/1962,18.288,38°32',121°46',,172.60,340.00,56.00,41.00,48.50,100.00,41.00,70.50,139.00,0.67,
2/20/1962,18.288,38°32',121°46',69.00,167.30,360.00,58.00,36.00,47.00,100.00,39.00,69.50,102.00,0.66,
2/21/1962,18.288,38°32',121°46',87.00,17.60,420.00,59.00,36.00,47.50,100.00,33.00,66.50,62.00,1.00,
2/22/1962,18.288,38°32',121°46',68.00,170.70,425.00,58.00,36.00,47.00,100.00,44.00,72.00,151.00,0.78,
2/23/1962,18.288,38°32',121°46',87.00,111.90,416.00,58.00,33.00,45.50,100.00,23.00,61.50,151.00,0.67,
2/24/1962,18.288,38°32',121°46',71.00,158.30,409.00,53.00,32.00,42.50,100.00,29.00,64.50,81.00,0.92,
2/25/1962,18.288,38°32',121°46',43.00,,292.00,49.00,30.00,39.50,95.00,28.00,61.50,216.00,0.49,
2/26/1962,18.288,38°32',121°46',106.00,,481.00,43.00,26.00,34.50,,,,356.00,1.00,
2/27/1962,18.288,38°32',121°46',75.00,,428.00,47.00,32.00,39.50,,,,150.00,1.00,
2/28/1962,18.288,38°32',121°46',40.00,,190.00,52.00,42.00,47.00,,,,243.00,0.08,
3/1/1962,18.288,38°32',121°46',13.00,-4.60,144.00,53.00,48.00,50.50,,,,220.00,0.00,0.34
3/2/1962,18.288,38°32',121°46',91.00,171.10,403.00,57.00,36.00,46.50,,,,135.00,0.72,
3/3/1962,18.288,38°32',121°46',70.00,173.00,409.00,57.00,35.00,46.00,,,,93.00,0.53,
3/4/1962,18.288,38°32',121°46',47.00,164.90,293.00,57.00,40.00,48.50,,,,96.00,0.52,0.10
3/5/1962,18.288,38°32',121°46',,-52.90,105.00,60.00,48.00,54.00,87.00,45.00,66.00,303.00,0.03,0.91
3/6/1962,18.288,38°32',121°46',51.00,17.70,215.00,55.00,42.00,48.50,90.00,61.00,75.50,138.00,0.06,0.19
3/7/1962,18.288,38°32',121°46',,163.50,266.00,57.00,36.00,46.50,88.00,50.00,69.00,42.00,0.52,
3/8/1962,18.288,38°32',121°46',94.00,212.20,485.00,63.00,42.00,52.50,95.00,45.00,70.00,141.00,0.60,
3/9/1962,18.288,38°32',121°46',128.00,189.40,506.00,60.00,33.00,46.50,95.00,29.00,62.00,108.00,0.88,
3/10/1962,18.288,38°32',121°46',108.00,200.50,424.00,57.00,39.00,48.00,85.00,31.00,58.00,147.00,0.60,
3/11/1962,18.288,38°32',121°46',115.00,233.30,499.00,60.00,35.00,47.50,94.00,33.00,63.50,84.00,0.46,0.01
3/12/1962,18.288,38°32',121°46',133.00,230.00,530.00,59.00,32.00,45.50,84.00,28.00,56.00,207.00,1.00,
3/13/1962,18.288,38°32',121°46',104.00,233.40,520.00,61.00,33.00,47.00,94.00,31.00,62.50,39.00,1.00,
3/14/1962,18.288,38°32',121°46',100.00,206.50,443.00,65.00,46.00,55.50,90.00,32.00,61.00,99.00,0.92,0.01
3/15/1962,18.288,38°32',121°46',65.00,147.50,327.00,59.00,39.00,49.00,91.00,32.00,61.50,99.00,0.27,0.01
3/16/1962,18.288,38°32',121°46',79.00,194.20,378.00,60.00,40.00,50.00,93.00,37.00,65.00,75.00,0.88,0.01
3/17/1962,18.288,38°32',121°46',65.00,142.30,346.00,62.00,37.00,49.50,91.00,41.00,66.00,63.00,0.87,
3/18/1962,18.288,38°32',121°46',148.00,254.10,556.00,69.00,36.00,52.50,91.00,28.00,59.50,120.00,1.00,0.02
3/19/1962,18.288,38°32',121°46',115.00,252.80,525.00,62.00,49.00,55.50,95.00,58.00,76.50,240.00,0.86,
3/20/1962,18.288,38°32',121°46',80.00,169.30,332.00,58.00,39.00,48.50,97.00,53.00,75.00,72.00,0.20,
3/21/1962,18.288,38°32',121°46',83.00,187.30,402.00,59.00,48.00,53.50,94.00,51.00,72.50,201.00,0.12,0.19
3/22/1962,18.288,38°32',121°46',57.00,153.20,329.00,59.00,33.00,46.00,95.00,43.00,69.00,141.00,0.63,0.13
3/23/1962,18.288,38°32',121°46',94.00,257.00,555.00,60.00,35.00,47.50,95.00,40.00,67.50,43.00,1.00,
3/24/1962,18.288,38°32',121°46',116.00,263.30,582.00,64.00,36.00,50.00,96.00,42.00,69.00,96.00,1.00,
3/25/1962,18.288,38°32',121°46',110.00,256.40,517.00,68.00,42.00,55.00,94.00,51.00,72.50,33.00,1.00,
3/26/1962,18.288,38°32',121°46',106.00,,507.00,70.00,38.00,54.00,94.00,43.00,68.50,51.00,0.65,
3/27/1962,18.288,38°32',121°46',137.00,,552.00,74.00,38.00,56.00,96.00,67.00,81.50,63.00,1.00,
3/28/1962,18.288,38°32',121°46',140.00,,566.00,73.00,40.00,56.50,96.00,73.00,84.50,120.00,0.88,
3/29/1962,18.288,38°32',121°46',100.00,,448.00,66.00,38.00,52.00,94.00,72.00,83.00,87.00,0.96,
3/30/1962,18.288,38°32',121°46',123.00,153.80,564.00,70.00,40.00,55.00,94.00,44.00,69.00,84.00,1.00,
3/31/1962,18.288,38°32',121°46',117.00,265.70,556.00,70.00,41.00,55.50,94.00,,94.00,57.00,1.00,
4/1/1962,18.288,38°32',121°46',103.00,232.30,508.00,68.00,40.00,54.00,96.00,54.00,75.00,87.00,0.94,
4/2/1962,18.288,38°32',121°46',120.00,257.00,519.00,70.00,40.00,55.00,95.00,52.00,73.50,87.00,1.00,
4/3/1962,18.288,38°32',121°46',131.00,275.00,554.00,73.00,42.00,57.50,95.00,51.00,73.00,96.00,0.97,
4/4/1962,18.288,38°32',121°46',134.00,300.20,573.00,77.00,46.00,61.50,96.00,44.00,70.00,60.00,1.00,
4/5/1962,18.288,38°32',121°46',184.00,310.30,604.00,82.00,46.00,64.00,86.00,20.00,53.00,117.00,1.00,
4/6/1962,18.288,38°32',121°46',166.00,324.30,612.00,85.00,52.00,68.50,97.00,28.00,62.50,96.00,0.99,
4/7/1962,18.288,38°32',121°46',185.00,307.60,607.00,84.00,46.00,65.00,97.00,28.00,62.50,114.00,0.99,
4/8/1962,18.288,38°32',121°46',173.00,312.70,604.00,80.00,45.00,62.50,91.00,36.00,63.50,90.00,0.99,
4/9/1962,18.288,38°32',121°46',175.00,308.30,645.00,76.00,46.00,61.00,98.00,31.00,64.50,201.00,0.99,
4/10/1962,18.288,38°32',121°46',221.00,303.50,653.00,79.00,42.00,60.50,96.00,28.00,62.00,186.00,1.00,
4/11/1962,18.288,38°32',121°46',178.00,319.30,643.00,82.00,44.00,63.00,100.00,30.00,65.00,48.00,1.00,
4/12/1962,18.288,38°32',121°46',172.00,315.40,609.00,86.00,48.00,67.00,99.00,34.00,66.50,45.00,0.96,
4/13/1962,18.288,38°32',121°46',159.00,307.40,548.00,87.00,54.00,70.50,92.00,38.00,65.00,60.00,0.89,
4/14/1962,18.288,38°32',121°46',197.00,380.80,653.00,80.00,46.00,63.00,100.00,30.00,65.00,195.00,0.92,
4/15/1962,18.288,38°32',121°46',171.00,350.80,647.00,74.00,36.00,55.00,100.00,44.00,72.00,96.00,0.97,
4/16/1962,18.288,38°32',121°46',,,669.00,77.00,37.00,57.00,100.00,29.00,64.50,75.00,1.00,
4/17/1962,18.288,38°32',121°46',,363.30,670.00,82.00,45.00,63.50,99.00,29.00,64.00,57.00,1.00,
4/18/1962,18.288,38°32',121°46',,215.80,386.00,80.00,50.00,65.00,100.00,29.00,64.50,174.00,0.69,
4/19/1962,18.288,38°32',121°46',248.00,,415.00,66.00,35.00,50.50,100.00,44.00,72.00,144.00,0.41,0.03
4/20/1962,18.288,38°32',121°46',200.00,336.70,665.00,70.00,54.00,62.00,59.00,31.00,45.00,60.00,1.00,
4/21/1962,18.288,38°32',121°46',,347.80,660.00,79.00,41.00,60.00,100.00,37.00,68.50,,1.00,
4/22/1962,18.288,38°32',121°46',439.00,366.20,660.00,82.00,42.00,62.00,99.00,36.00,67.50,,1.00,
4/23/1962,18.288,38°32',121°46',244.00,354.90,638.00,85.00,46.00,65.50,90.00,28.00,59.00,,0.98,
4/24/1962,18.288,38°32',121°46',209.00,327.90,650.00,74.00,38.00,56.00,100.00,43.00,71.50,,1.00,
4/25/1962,18.288,38°32',121°46',184.00,340.10,673.00,72.00,42.00,57.00,98.00,42.00,70.00,,1.00,
4/26/1962,18.288,38°32',121°46',192.00,350.10,653.00,75.00,38.00,56.50,93.00,36.00,64.50,84.00,1.00,
4/27/1962,18.288,38°32',121°46',50.00,58.40,157.00,63.00,40.00,51.50,98.00,62.00,80.00,216.00,0.45,0.05
4/28/1962,18.288,38°32',121°46',,258.50,494.00,65.00,38.00,51.50,94.00,39.00,66.50,114.00,0.97,
4/29/1962,18.288,38°32',121°46',339.00,372.30,722.00,68.00,34.00,51.00,100.00,32.00,66.00,90.00,1.00,
4/30/1962,18.288,38°32',121°46',187.00,358.70,710.00,74.00,40.00,57.00,97.00,31.00,64.00,78.00,0.97,
5/1/1962,18.288,38°32',121°46',193.00,371.50,695.00,79.00,37.00,58.00,100.00,36.00,68.00,81.00,0.95,
5/2/1962,18.288,38°32',121°46',203.00,372.50,690.00,82.00,50.00,66.00,98.00,34.00,66.00,84.00,1.00,
5/3/1962,18.288,38°32',121°46',193.00,,641.00,83.00,52.00,67.50,96.00,36.00,66.00,60.00,0.86,
5/4/1962,18.288,38°32',121°46',226.00,,720.00,,46.00,46.00,98.00,28.00,63.00,84.00,1.00,
5/5/1962,18.288,38°32',121°46',220.00,374.00,693.00,85.00,48.00,66.50,96.00,33.00,64.50,78.00,1.00,
5/6/1962,18.288,38°32',121°46',171.00,298.60,548.00,83.00,53.00,68.00,88.00,36.00,62.00,45.00,0.53,
5/7/1962,18.288,38°32',121°46',282.00,384.60,656.00,87.00,51.00,69.00,100.00,32.00,66.00,165.00,1.00,
5/8/1962,18.288,38°32',121°46',214.00,373.70,730.00,69.00,50.00,59.50,98.00,58.00,78.00,216.00,0.99,
5/9/1962,18.288,38°32',121°46',,364.30,722.00,71.00,44.00,57.50,100.00,44.00,72.00,123.00,0.97,
5/10/1962,18.288,38°32',121°46',425.00,361.40,751.00,68.00,42.00,55.00,100.00,43.00,71.50,144.00,0.98,
5/11/1962,18.288,38°32',121°46',180.00,337.20,666.00,68.00,44.00,56.00,96.00,38.00,67.00,117.00,0.97,
5/12/1962,18.288,38°32',121°46',207.00,349.30,676.00,68.00,42.00,55.00,98.00,47.00,72.50,210.00,0.34,
5/13/1962,18.288,38°32',121°46',144.00,274.50,515.00,66.00,49.00,57.50,98.00,48.00,73.00,105.00,0.70,
5/14/1962,18.288,38°32',121°46',128.00,247.00,385.00,65.00,45.00,55.00,95.00,47.00,71.00,117.00,0.09,
5/15/1962,18.288,38°32',121°46',,363.70,699.00,77.00,45.00,61.00,94.00,42.00,68.00,198.00,0.91,
5/16/1962,18.288,38°32',121°46',,408.10,731.00,76.00,48.00,62.00,93.00,32.00,62.50,168.00,0.78,
5/17/1962,18.288,38°32',121°46',,,748.00,77.00,49.00,63.00,90.00,44.00,67.00,273.00,1.00,
5/18/1962,18.288,38°32',121°46',,362.10,685.00,74.00,45.00,59.50,89.00,44.00,66.50,171.00,0.95,
5/19/1962,18.288,38°32',121°46',191.00,321.30,645.00,70.00,46.00,58.00,58.00,31.00,44.50,147.00,0.97,
5/20/1962,18.288,38°32',121°46',271.00,392.10,780.00,70.00,53.00,61.50,58.00,29.00,43.50,201.00,1.00,
5/21/1962,18.288,38°32',121°46',290.00,401.80,773.00,80.00,44.00,62.00,100.00,30.00,65.00,159.00,1.00,
5/22/1962,18.288,38°32',121°46',252.00,357.10,680.00,80.00,50.00,65.00,78.00,30.00,54.00,147.00,0.87,
5/23/1962,18.288,38°32',121°46',237.00,388.60,774.00,72.00,43.00,57.50,99.00,40.00,69.50,132.00,1.00,
5/24/1962,18.288,38°32',121°46',,383.50,653.00,70.00,45.00,57.50,100.00,48.00,74.00,123.00,0.97,
5/25/1962,18.288,38°32',121°46',392.00,379.10,755.00,68.00,44.00,56.00,99.00,48.00,73.50,210.00,0.99,
5/26/1962,18.288,38°32',121°46',154.00,314.60,400.00,71.00,47.00,59.00,98.00,47.00,72.50,132.00,0.66,
5/27/1962,18.288,38°32',121°46',211.00,405.10,756.00,80.00,50.00,65.00,95.00,38.00,66.50,186.00,0.97,
5/28/1962,18.288,38°32',121°46',186.00,387.50,758.00,71.00,49.00,60.00,95.00,51.00,73.00,168.00,0.74,
5/29/1962,18.288,38°32',121°46',240.00,401.90,763.00,80.00,46.00,63.00,91.00,42.00,66.50,126.00,0.94,
5/30/1962,18.288,38°32',121°46',235.00,400.00,788.00,81.00,45.00,63.00,96.00,37.00,66.50,111.00,1.00,
5/31/1962,18.288,38°32',121°46',,299.70,769.00,86.00,52.00,69.00,71.00,32.00,51.50,87.00,1.00,
6/1/1962,18.288,38°32',121°46',325.00,418.70,749.00,91.00,54.00,72.50,83.00,25.00,54.00,141.00,1.00,
6/2/1962,18.288,38°32',121°46',295.00,364.20,691.00,90.00,51.00,70.50,80.00,25.00,52.50,162.00,0.86,
6/3/1962,18.288,38°32',121°46',273.00,409.80,790.00,76.00,53.00,64.50,55.00,25.00,40.00,144.00,1.00,
6/4/1962,18.288,38°32',121°46',,387.00,776.00,78.00,42.00,60.00,91.00,34.00,62.50,135.00,1.00,
6/5/1962,18.288,38°32',121°46',524.00,415.30,772.00,85.00,49.00,67.00,82.00,24.00,53.00,78.00,1.00,
6/6/1962,18.288,38°32',121°46',315.00,437.50,785.00,89.00,56.00,72.50,75.00,25.00,50.00,171.00,1.00,
6/7/1962,18.288,38°32',121°46',315.00,434.10,777.00,89.00,51.00,70.00,92.00,33.00,62.50,144.00,1.00,
6/8/1962,18.288,38°32',121°46',269.00,402.40,770.00,90.00,53.00,71.50,95.00,27.00,61.00,117.00,1.00,
6/9/1962,18.288,38°32',121°46',279.00,385.30,780.00,84.00,50.00,67.00,93.00,39.00,66.00,180.00,1.00,
6/10/1962,18.288,38°32',121°46',233.00,379.30,780.00,80.00,48.00,64.00,95.00,42.00,68.50,123.00,1.00,
6/11/1962,18.288,38°32',121°46',225.00,391.90,780.00,80.00,46.00,63.00,100.00,45.00,72.50,117.00,1.00,
6/12/1962,18.288,38°32',121°46',,381.00,788.00,82.00,49.00,65.50,97.00,38.00,67.50,123.00,1.00,
6/13/1962,18.288,38°32',121°46',224.00,392.70,755.00,72.00,50.00,61.00,96.00,55.00,75.50,222.00,0.92,
6/14/1962,18.288,38°32',121°46',148.00,266.80,526.00,69.00,48.00,58.50,100.00,51.00,75.50,147.00,0.36,
6/15/1962,18.288,38°32',121°46',218.00,371.60,731.00,77.00,51.00,64.00,96.00,46.00,71.00,138.00,0.94,
6/16/1962,18.288,38°32',121°46',235.00,403.50,757.00,81.00,52.00,66.50,96.00,46.00,71.00,90.00,0.97,
6/17/1962,18.288,38°32',121°46',252.00,426.40,750.00,90.00,56.00,73.00,89.00,38.00,63.50,57.00,1.00,
6/18/1962,18.288,38°32',121°46',276.00,432.20,753.00,97.00,63.00,80.00,92.00,34.00,63.00,54.00,1.00,
6/19/1962,18.288,38°32',121°46',323.00,439.20,755.00,100.00,60.00,80.00,92.00,28.00,60.00,105.00,0.97,
6/20/1962,18.288,38°32',121°46',332.00,444.20,761.00,102.00,60.00,81.00,86.00,25.00,55.50,105.00,1.00,
6/21/1962,18.288,38°32',121°46',,432.30,767.00,99.00,56.00,77.50,93.00,31.00,62.00,99.00,1.00,
6/22/1962,18.288,38°32',121°46',,399.10,780.00,90.00,52.00,71.00,97.00,33.00,65.00,141.00,1.00,
6/23/1962,18.288,38°32',121°46',271.00,399.20,796.00,81.00,49.00,65.00,100.00,49.00,74.50,129.00,1.00,
6/24/1962,18.288,38°32',121°46',263.00,405.50,785.00,88.00,51.00,69.50,90.00,33.00,61.50,102.00,1.00,
6/25/1962,18.288,38°32',121°46',311.00,409.20,810.00,89.00,49.00,69.00,99.00,29.00,64.00,123.00,,
6/26/1962,18.288,38°32',121°46',273.00,421.00,797.00,86.00,48.00,67.00,98.00,36.00,67.00,87.00,1.00,
6/27/1962,18.288,38°32',121°46',262.00,416.00,766.00,92.00,51.00,71.50,94.00,32.00,63.00,,1.00,
6/28/1962,18.288,38°32',121°46',310.00,410.80,804.00,84.00,52.00,68.00,98.00,42.00,70.00,9.00,0.98,
6/29/1962,18.288,38°32',121°46',269.00,396.40,804.00,82.00,47.00,64.50,98.00,38.00,68.00,120.00,1.00,
6/30/1962,18.288,38°32',121°46',269.00,400.60,800.00,84.00,45.00,64.50,97.00,28.00,62.50,93.00,1.00,
7/1/1962,18.288,38°32',121°46',248.00,408.40,786.00,90.00,55.00,72.50,92.00,31.00,61.50,54.00,1.00,
7/2/1962,18.288,38°32',121°46',324.00,,786.00,90.00,49.00,69.50,,,,126.00,1.00,
7/3/1962,18.288,38°32',121°46',246.00,,780.00,93.00,53.00,73.00,96.00,29.00,62.50,63.00,1.00,
7/4/1962,18.288,38°32',121°46',283.00,382.00,781.00,97.00,54.00,75.50,94.00,31.00,62.50,93.00,1.00,
7/5/1962,18.288,38°32',121°46',,386.70,772.00,91.00,49.00,70.00,97.00,30.00,63.50,93.00,1.00,
